doc_no,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
7802,7802,9.0,0.699999988079071,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['learn', 'pace']"
7803,7803,1.0,0.3666999936103821,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['clear', 'structur']"
7804,7804,3.0,0.3666999936103821,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['forc', 'engag']"
7805,7805,6.0,0.23909999430179596,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['mean', 'focu', 'listen', 'take', 'inform', 'oppos', 'simpli', 'read', 'lesson', 'plan', 'email', 'screen']"
7806,7806,8.0,0.41999998688697815,"live, content, inform, upload, video, teach, find, abil, chat, activ","['live', 'class', 'upload', 'materi']"
7807,7807,3.0,0.38749998807907104,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['regular', 'schedul', 'motiv', 'watch', 'pre', 'record', 'lectur']"
7808,7808,7.0,0.4099999964237213,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['auditori', 'learner', 'teacher', 'present', 'lesson', 'onlin', 'question', 'correct', 'work']"
7809,7809,7.0,0.550000011920929,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",['interact']
7810,7810,7.0,0.349700003862381,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['peopl', 'class', 'mute', 'record', 'video', 'teacher']"
7811,7811,7.0,0.3666999936103821,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'attent']"
7812,7812,7.0,0.38749998807907104,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['easier', 'interact', 'teacher', 'learn', 'question', 'understand', 'topic']"
7813,7813,8.0,0.22169999778270721,"live, content, inform, upload, video, teach, find, abil, chat, activ","['interact', 'classroom', 'incred', 'import', 'subject', 'involv', 'discuss', 'practic', 'activ', 'lockdown', 'nice', 'hear', 'classmat', 'voic']"
7814,7814,7.0,0.5248000025749207,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['‘normal’', 'lectur', 'mate']"
7815,7815,4.0,0.3082999885082245,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['listen', 'live', 'session', 'requir', 'huge', 'internet', 'data']"
7816,7816,7.0,0.7304999828338623,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['teacher', 'talk', 'question', 'talk', 'cameraman', 'madeira', 'island', 'high', 'school', 'portug', 'class', 'tv']"
7817,7817,6.0,0.37279999256134033,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['mean', 'complet', 'work', 'time', 'motiv', 'stick', 'product', 'set', 'routin', 'difficult']"
7818,7818,4.0,0.16590000689029694,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['prefer', 'studi', 'materi', 'email', 'form', 'find', 'revis', 'understand', 'thing', 'task', 'constant', 'process', 'exercis', 'materi', 'explain', 'written', 'help', 'dont', 'hard', 'question', 'prefer', 'onlin', 'cours', 'student', 'talk', 'time', 'depend', 'internet', 'connect', 'constantli', 'cut', 'tire', 'thing', 'studi', 'materi', 'person', 'hope', 'make', 'sens']"
7819,7819,6.0,0.3666999936103821,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['dont', 'time']"
7820,7820,5.0,0.42250001430511475,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['interact', 'decreas', 'feel', 'isol', 'time']"
7821,7821,8.0,0.3102000057697296,"live, content, inform, upload, video, teach, find, abil, chat, activ","['live', 'time', 'work', 'ensur', 'properli', 'understood', 'opportun', 'teachersclassm', 'question', 'unsur']"
7822,7822,7.0,0.44279998540878296,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['engag', 'nice', 'interact', 'lectur', 'class', 'mate']"
7823,7823,1.0,0.44290000200271606,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['focus', 'materi', 'kinda', 'normal', 'uni', 'life']"
7824,7824,7.0,0.2818000018596649,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['explain', 'detail', 'watch', 'live', 'lesson', 'help', 'question', 'time', 'combin', 'work']"
7825,7825,7.0,0.5123000144958496,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['live', 'class', 'tte', 'chanc', 'interact', 'classmat', 'question', 'easier']"
7826,7826,7.0,0.5856999754905701,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['camera', 'talk', 'onlin', 'group', 'anxieti', 'issu']"
7827,7827,6.0,0.262800008058548,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['interact', 'professor', '“schedule”', 'specif', 'time', 'uni', 'work', 'focu']"
7828,7828,8.0,0.263700008392334,"live, content, inform, upload, video, teach, find, abil, chat, activ","['stress', 'pace', 'worri', 'make', 'nois', 'camera', 'accident', 'live', 'lectur']"
7829,7829,3.0,0.3666999936103821,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['engag', 'question']"
7830,7830,3.0,0.550000011920929,"record, engag, normal, email, similar, prefer, dont, point, stop, account",['engag']
7831,7831,9.0,0.550000011920929,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",['flexibl']
7832,7832,8.0,0.38749998807907104,"live, content, inform, upload, video, teach, find, abil, chat, activ","['provid', 'uni', 'lectur', 'question', 'pressur', 'time', 'live']"
7833,7833,4.0,0.3727000057697296,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['watch', 'record', 'lectur', 'pace', 'paus', 'make', 'note', 'rewind', 'listen', 'understand']"
7834,7834,4.0,0.23330000042915344,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['interact', 'lectur', 'question', 'work', 'normal', 'face', 'face', 'lectur']"
7835,7835,1.0,0.41999998688697815,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['easier', 'understand', 'teacher', 'explain']"
7836,7836,1.0,0.5249999761581421,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['easier', 'understand', 'content']"
7837,7837,1.0,0.6200000047683716,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['easier', 'back', 'concept', 'understand']"
7838,7838,6.0,0.18330000340938568,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['watch', 'record', 'time', 'paus', 'note']"
7839,7839,0.0,0.10000000149011612,"de, ressemblait, eu, nou, poser, c’est, vraie, une, le, seul",[]
7840,7840,1.0,0.26249998807907104,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['live', 'class', 'feel', 'real', 'lesson', 'make', 'motiv']"
7841,7841,9.0,0.4537999927997589,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['set', 'time', 'work', 'equal', 'amount', 'work', 'choic', 'famili', 'commit']"
7842,7842,7.0,0.6204000115394592,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['reduc', 'stimul', 'interact', 'satur', 'learn']"
7843,7843,3.0,0.550000011920929,"record, engag, normal, email, similar, prefer, dont, point, stop, account",['engag']
7844,7844,3.0,0.2750000059604645,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['help', 'normal', 'schedul']"
7845,7845,1.0,0.5990999937057495,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['easier', 'consult', 'materi', 'improv', 'easier', 'rememb', 'feedback', 'project', 'base']"
7846,7846,7.0,0.3666999936103821,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'engag']"
7847,7847,8.0,0.36550000309944153,"live, content, inform, upload, video, teach, find, abil, chat, activ","['mimick', 'teacher', 'teach', 'lesson', 'make', 'feel', 'confid', 'content']"
7848,7848,7.0,0.4415000081062317,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['person', 'closest', 'version', 'physic', 'class', 'lesson']"
7849,7849,7.0,0.699999988079071,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'teacher']"
7850,7850,4.0,0.26249998807907104,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['time', 'note', 'understand', 'work', 'back', 'watch', 'confus']"
7851,7851,7.0,0.2199999988079071,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['teacher', 'explain', 'thing', 'verbal']"
7852,7852,8.0,0.4440999925136566,"live, content, inform, upload, video, teach, find, abil, chat, activ","['easi', 'commun', 'text', 'base', 'fewer', 'technic', 'difficulti']"
7853,7853,9.0,0.699999988079071,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['flexibl', 'timet']"
7854,7854,3.0,0.2199999988079071,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['engag', 'abil', 'question', 'uncertain']"
7855,7855,7.0,0.392300009727478,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['prefer', 'live', 'class', 'held', 'account', 'attend', 'chanc', 'interact', 'talk', 'teacher', 'question', 'clarifi']"
7856,7856,3.0,0.28189998865127563,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['feel', 'person', 'easier', 'follow', 'pre', 'record', 'feel', 'oblig', 'activ', 'engag']"
7857,7857,8.0,0.2337000072002411,"live, content, inform, upload, video, teach, find, abil, chat, activ","['catch', 'paus', 'start', 'make', 'info', 'live', 'class', 'make', 'acc']"
7858,7858,7.0,0.6456000208854675,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['let', 'interact', 'teacher', 'classmat', 'freeli', 'question', 'topic', 'discuss', 'answer', 'friend']"
7859,7859,1.0,0.17499999701976776,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['similar', 'taught', 'lectur', 'mean', 'paus', 'slow', 'video', 'make', 'stress', 'write', 'note']"
7860,7860,1.0,0.41999998688697815,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['help', 'understand', 'materi', 'explain']"
7861,7861,1.0,0.3499999940395355,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['teacher', 'fast', 'easier', 'paus', 'note']"
7862,7862,7.0,0.3666999936103821,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['help', 'flexibl']"
7863,7863,6.0,0.550000011920929,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend",['time']
7864,7864,4.0,0.3425000011920929,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['lectur', 'pace', 'abil', 'speed', 'lectur', 'time', 'focu', 'thing', 'lectur', 'find', 'difficult', 'set', 'time', 'prof', 'class', 'mate', 'zoom', 'discuss', 'challeng', 'stuff']"
7865,7865,7.0,0.34439998865127563,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['opportun', 'interact', 'obtain', 'person', 'specif', 'teach']"
7866,7866,9.0,0.699999988079071,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['work', 'pace']"
7867,7867,7.0,0.34439998865127563,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['discuss', 'topic', 'time', 'professor', 'question', 'crucial', 'understand', 'retain', 'inform']"
7868,7868,9.0,0.5249999761581421,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['space', 'work', 'pace']"
7869,7869,7.0,0.45559999346733093,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['live', 'particip', 'easili', 'question', 'increas', 'motiv', 'normal', 'lesson']"
7870,7870,8.0,0.36579999327659607,"live, content, inform, upload, video, teach, find, abil, chat, activ","['suffer', 'anxieti', 'find', 'benefici']"
7871,7871,4.0,0.42010000348091125,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['closest', 'thing', 'lectur', 'similar', 'recap']"
7872,7872,8.0,0.3666999936103821,"live, content, inform, upload, video, teach, find, abil, chat, activ","['interact', 'live']"
7873,7873,8.0,0.550000011920929,"live, content, inform, upload, video, teach, find, abil, chat, activ",['inform']
7874,7874,6.0,0.3499999940395355,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['feel', 'motiv', 'attend', 'motiv', 'time']"
7875,7875,9.0,0.550000011920929,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",['flexibl']
7876,7876,8.0,0.18330000340938568,"live, content, inform, upload, video, teach, find, abil, chat, activ","['live', 'class', 'real', 'compar', 'school']"
7877,7877,3.0,0.550000011920929,"record, engag, normal, email, similar, prefer, dont, point, stop, account",['engag']
7878,7878,6.0,0.5249999761581421,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['oblig', 'time', 'put']"
7879,7879,7.0,0.550000011920929,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",['interact']
7880,7880,7.0,0.7749999761581421,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['commun', 'teacher', 'classmat']"
7881,7881,7.0,0.7749999761581421,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['question', 'answer', 'instantli']"
7882,7882,6.0,0.3666999936103821,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['rest', 'time']"
7883,7883,8.0,0.24120000004768372,"live, content, inform, upload, video, teach, find, abil, chat, activ","['quick', 'easi', 'question', 'increas', 'understand', 'lead', 'effect', 'learn']"
7884,7884,4.0,0.41999998688697815,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['easi', 'understand', 'independ', 'work']"
7885,7885,7.0,0.699999988079071,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'discuss']"
7886,7886,6.0,0.34459999203681946,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['mean', 'learn', 'pace', 'dont', 'specif', 'time', 'quicker', 'content']"
7887,7887,8.0,0.35010001063346863,"live, content, inform, upload, video, teach, find, abil, chat, activ","['gain', 'inform', 'easili', 'physic', 'copi']"
7888,7888,6.0,0.30000001192092896,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['motiv', 'studi', 'record', 'studi', 'materi', 'deadlin']"
7889,7889,3.0,0.26249998807907104,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['time', 'pressur', 'dont', 'interact', 'dont', 'taught', 'content']"
7890,7890,7.0,0.23340000212192535,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['feel', 'lectur', 'engag', 'student', 'replic', 'sort', 'class', 'person']"
7891,7891,7.0,0.512499988079071,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['engag', 'teacher', 'closest', 'set', 'class', 'room', 'lesson']"
7892,7892,7.0,0.36739999055862427,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'extent', 'strang']"
7893,7893,7.0,0.2750000059604645,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['closest', 'normal', 'class']"
7894,7894,8.0,0.26249998807907104,"live, content, inform, upload, video, teach, find, abil, chat, activ","['find', 'easier', 'learn', 'explain', 'content', 'opportun', 'question']"
7895,7895,7.0,0.5249999761581421,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['live', 'interact', 'teacher']"
7896,7896,6.0,0.3666999936103821,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['amount', 'time']"
7897,7897,5.0,0.3481999933719635,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['nearest', 'thing', 'face', 'face', 'class', 'partner', 'teacher', 'make', 'feel', 'circumst']"
7898,7898,7.0,0.550000011920929,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",['interact']
7899,7899,4.0,0.5249999761581421,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['listen', 'put', 'paus']"
7900,7900,1.0,0.27570000290870667,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['watch', 'im', 'prone', 'focus']"
7901,7901,1.0,0.550000011920929,"understand, easier, materi, make, real, note, hear, topic, concept, feedback",['easier']
7902,7902,5.0,0.41999998688697815,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['lectur', 'oppos', 'slide', 'materi']"
7903,7903,9.0,0.5249999761581421,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['work', 'content', 'pace']"
7904,7904,7.0,0.3711000084877014,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['work', 'dont', 'focu', 'onlin', 'class', 'regular', 'class', 'id', 'work', 'materi', 'attend', 'onlin', 'class']"
7905,7905,7.0,0.5083000063896179,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['brainstorm', 'put', 'contact', 'student', 'onlin', 'class', 'mean', 'teacher', 'student', 'video', 'chat', 'directli']"
7906,7906,5.0,0.2207999974489212,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['engag', 'class', 'feel', 'classroomteach', 'environ']"
7907,7907,7.0,0.26249998807907104,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['actual', 'classroom', 'teacher', 'easier', 'question', 'verbal', 'type']"
7908,7908,1.0,0.41999998688697815,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['question', 'instant', 'feedback', 'put']"
7909,7909,7.0,0.3666999936103821,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['sort', 'interact']"
7910,7910,7.0,0.699999988079071,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['teacher', 'talk']"
7911,7911,9.0,0.550000011920929,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",['pace']
7912,7912,4.0,0.18330000340938568,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['easier', 'engag', 'lectur', 'question', 'content']"
7913,7913,9.0,0.3100999891757965,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['similar', 'environ', 'school', 'clasroom', 'help', 'learn', 'mode', 'help', 'escap', 'feel', 'home']"
7914,7914,1.0,0.30000001192092896,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['discuss', 'figur', 'understand', 'topic', 'gain', 'inform']"
7915,7915,1.0,0.516700029373169,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['easier', 'paus', 'note', 'rewind', 'clear']"
7916,7916,3.0,0.29580000042915344,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['full', 'teach', 'contact', 'hour', 'met', 'record', 'normal', 'lectur', 'revisit', 'time', 'make', 'comprehens', 'note']"
7917,7917,5.0,0.3499999940395355,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['actual', 'contact', 'lectur', 'oppos', 'record']"
7918,7918,4.0,0.5249999761581421,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['repeat', 'video', 'part']"
7919,7919,6.0,0.3666999936103821,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['mean', 'put']"
7920,7920,3.0,0.550000011920929,"record, engag, normal, email, similar, prefer, dont, point, stop, account",['engag']
7921,7921,9.0,0.550000011920929,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",['stress']
7922,7922,4.0,0.30000001192092896,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['back', 'part', 'understand', 'live', 'difficult', 'catch']"
7923,7923,1.0,0.23340000212192535,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['question', 'wait', 'email', 'respons', 'understand', 'repli', 'written', 'form']"
7924,7924,5.0,0.2206999957561493,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['engag', 'materi', 'emailedpost', 'complet', 'pace']"
7925,7925,5.0,0.3499999940395355,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['bit', 'interact', 'simpli', 'read', 'paper']"
7926,7926,4.0,0.6366999745368958,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['live', 'lectur', 'internet', 'connect', 'low', 'log', 'consentr', 'properli']"
7927,7927,6.0,0.2750000059604645,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['question', 'real', 'time']"
7928,7928,7.0,0.2994999885559082,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['2', '3', 'subject', 'email', 'materi', 'feel', 'lost', 'im', 'greatest', 'reader', 'extra', 'level', 'onlin', 'lesson', 'prefer', 'explain', 'live', 'answer', 'question']"
7929,7929,6.0,0.2750000059604645,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['work', 'understand', 'time']"
7930,7930,1.0,0.2750000059604645,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['similar', 'real', 'contact']"
7931,7931,9.0,0.550000011920929,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",['flexibl']
7932,7932,9.0,0.5249999761581421,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['easi', 'access', 'suit']"
7933,7933,4.0,0.2935999929904938,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['interact', 'lectur', 'student', 'normal', 'lectur', 'found', 'hard', 'focu', 'record', 'version', 'previou', 'year', 'lectur']"
7934,7934,7.0,0.3666999936103821,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'learn']"
7935,7935,7.0,0.46299999952316284,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['human', 'contact', 'onlin', 'help', 'order', 'reduc', 'sens', 'feel', 'isol', 'question', 'answer', 'asap']"
7936,7936,1.0,0.3100000023841858,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['find', 'easier', 'stay', 'concentr', 'paus', 'play', 'back', 'video', 'understand']"
7937,7937,9.0,0.26249998807907104,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['inform', 'topic', 'miss', 'school', 'help', 'work', 'home']"
7938,7938,6.0,0.2750000059604645,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['flexibl', 'complet', 'time']"
7939,7939,7.0,0.3499999940395355,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['flexibl', 'lesson', 'hour', 'watch', 'lesson']"
7940,7940,3.0,0.3666999936103821,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['engag', 'discuss']"
7941,7941,5.0,0.27649998664855957,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['feel', 'person', 'incentives', 'listen']"
7942,7942,3.0,0.5249999761581421,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['similar', 'normal', 'class']"
7943,7943,7.0,0.3873000144958496,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['student', 'staff', 'convers', 'bounc', 'idea', 'watch', 'record', 'input']"
7944,7944,1.0,0.421099990606308,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['routin', 'common', 'time', 'make', 'easier']"
7945,7945,6.0,0.5496000051498413,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['presenc', 'synchronis']"
7946,7946,5.0,0.3695000112056732,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['understand', 'materialcont', 'explain']"
7947,7947,7.0,0.25920000672340393,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['prepar', 'class', 'contribut', 'real', 'time', 'case', 'record', 'lectur', 'onlin', 'materi', 'minut']"
7948,7948,7.0,0.550000011920929,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",['interact']
7949,7949,7.0,0.5667999982833862,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['easi', 'question', 'discuss', 'idea', 'great', 'catch', 'teacher', 'classmat']"
7950,7950,4.0,0.41999998688697815,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['rewatch', 'dont', 'understand', 'part']"
7951,7951,7.0,0.512499988079071,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['question', 'speak', 'teacher', 'live', 'closest', 'real', 'lesson']"
7952,7952,9.0,0.2750000059604645,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['rewatch', 'paus', 'note']"
7953,7953,4.0,0.37279999256134033,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['pressur', 'onlin', 'class', 'rewind', 'listen', 'thing', 'help', 'unlik', 'inperson', 'lectur']"
7954,7954,7.0,0.41999998688697815,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['content', 'explain', 'opportun', 'question']"
7955,7955,7.0,0.5249999761581421,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'question', 'live']"
7956,7956,7.0,0.41999998688697815,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'degre', 'convers', 'topic']"
7957,7957,1.0,0.2669000029563904,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['find', 'easier', 'learn', 'combin', 'audio', 'visual', 'element']"
7958,7958,8.0,0.26249998807907104,"live, content, inform, upload, video, teach, find, abil, chat, activ","['content', 'thought', 'mean', 'back', 'stuff', 'paus', 'replay']"
7959,7959,7.0,0.4426000118255615,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['abil', 'interact', 'teacher', 'readili', 'close', 'actual', 'class']"
7960,7960,7.0,0.8199999928474426,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['question', 'answer', 'straight', 'classmat']"
7961,7961,9.0,0.2750000059604645,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['forc', 'account', 'work']"
7962,7962,8.0,0.7785999774932861,"live, content, inform, upload, video, teach, find, abil, chat, activ","['wider', 'rang', 'content', 'digest']"
7963,7963,2.0,0.10010000318288803,"shi, „normal”, connexion, judgement, subtitel, discussionsdeb, mention, queri, insight, revision😉","['envolv', 'atent']"
7964,7964,1.0,0.3682999908924103,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['play', 'game', 'listen']"
7965,7965,4.0,0.41999998688697815,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['watch', 'thing', 'understand', 'read']"
7966,7966,7.0,0.516700029373169,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['possibl', 'engag', 'professor', 'actual', 'convers']"
7967,7967,5.0,0.36970001459121704,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['face', 'time', 'tracher']"
7968,7968,6.0,0.5128999948501587,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['complet', 'pace', 'time', 'spend', 'sunni', 'day', 'lectur', 'even']"
7969,7969,4.0,0.27630001306533813,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['pace', 'lesson', 'incas', 'miss']"
7970,7970,7.0,0.41999998688697815,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['convers', 'question', 'easiest', 'method']"
7971,7971,9.0,0.41019999980926514,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['pace', 'end', 'learn', 'content', 'depth', 'faster', 'normal', 'classroom', 'situat']"
7972,7972,9.0,0.5546000003814697,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['work', 'pacetim']"
7973,7973,7.0,0.762499988079071,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['question', 'answer', 'immedi', 'talk', 'bit', 'classmat', 'teacher']"
7974,7974,9.0,0.550000011920929,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",['contact']
7975,7975,5.0,0.2818000018596649,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['feel', 'comfort', 'tutor', 'feel', 'understand', 'hear', 'explan', 'upload', 'materi', 'teach']"
7976,7976,7.0,0.637499988079071,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['taught', 'format', 'school', 'lesson', 'teacher', 'immedi', 'question']"
7977,7977,7.0,0.6833000183105469,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'teacher', 'easier', 'answer', 'question']"
7978,7978,6.0,0.3666999936103821,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['work', 'time']"
7979,7979,4.0,0.2750000059604645,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['closest', 'normal', 'lectur']"
7980,7980,7.0,0.699999988079071,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['question', 'directli']"
7981,7981,7.0,0.516700029373169,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'student', 'conveni', 'space', 'question']"
