,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
248.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
249.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
250.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
251.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
252.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
253.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
254.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
255.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
256.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
257.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
258.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
259.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
260.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
261.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
262.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
263.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
264.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
265.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
266.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
267.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
268.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
269.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
270.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
271.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
272.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
273.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
274.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
275.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
276.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
277.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
278.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
279.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
280.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
281.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
282.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
283.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
284.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
285.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
