,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
218.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
219.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
220.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
221.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
222.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
223.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
224.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
225.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
226.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
227.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
228.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
229.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
230.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
231.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
232.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
233.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
234.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
235.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
236.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
237.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
238.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
239.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
240.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
241.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
242.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
243.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
244.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
245.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
246.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
247.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
248.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
249.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
250.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
251.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
252.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
253.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
254.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
255.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
256.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
257.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
258.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
259.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
260.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
261.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
262.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
263.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
264.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
265.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
266.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
267.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
268.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
269.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
270.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
271.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
272.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
273.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
274.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
275.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
276.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
277.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
278.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
279.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
280.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
281.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
282.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
283.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
284.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
285.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
286.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
287.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
288.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
289.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
290.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
291.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
292.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
293.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
294.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
295.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
296.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
297.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
298.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
299.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
300.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
301.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
302.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
303.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
304.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
305.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
306.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
307.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
308.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
309.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
310.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
311.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
312.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
313.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
314.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
315.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
